id_imovel;data_analise;endereco;bairro;cidade;tipo_imovel;area_privativa_m2;quartos;vagas;link_imovel;valor_avaliacao;valor_minimo_leilao;desconto_percentual;tipo_leilao;data_leilao;modalidade;edital_ocupacao;edital_debitos_iptu;edital_debitos_condominio;edital_outros_debitos;edital_total_debitos;edital_comissao_leiloeiro_pct;edital_prazo_pagamento;edital_riscos;edital_score;matricula_numero;matricula_cartorio;matricula_gravames_extintos;matricula_gravames_transferidos;matricula_valor_gravames;matricula_irregularidades;matricula_score;mercado_preco_m2_regiao;mercado_valor_estimado;mercado_condominio_mensal;mercado_iptu_mensal;mercado_aluguel_estimado;mercado_liquidez;mercado_tempo_venda_medio_dias;mercado_fonte_pesquisa;custo_valor_arrematacao;custo_comissao_leiloeiro;custo_itbi;custo_escritura;custo_registro;custo_certidoes;custo_advocaticios;custo_desocupacao;custo_debitos_edital;custo_gravames_matricula;custo_reforma_estimado;custo_total_aquisicao;investimento_total;manutencao_total_6m;investimento_total_6m;venda_comissao_corretor;venda_irpf_ganho_capital;venda_custos_totais;cenario_preco_venda;cenario_lucro_liquido;cenario_roi_percentual;cenario_roi_mensal;cenario_margem_seguranca;score_edital;score_matricula;score_localizacao;score_financeiro;score_liquidez;score_geral;recomendacao;nivel_risco;justificativa;pontos_atencao;proximos_passos
 8787710959773 ;2025-12-13;RUA ENEAS CAMARGO, N. 388, Apto 23, BL 04;CHACARA MARIA TRINDADE;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710959773;199000.0;119400.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;119400.0;5970.0;3582.0;2200;1800;800.0;4000;10000;15000;0;12060.0;55412.0;174812.0;4800;179612.0;12602.7;2674.55;15277.25;210045.0;15155.75;8.44;1.41;14.49;50.0;100;64.65;34.36;65.0;61.25;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710810281 ;2025-12-13;RUA FAUSTOLO, N. 974, Apto 809, HIS-2;AGUA BRANCA;SAO PAULO;Apartamento;24.64;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710810281;232000.0;139200.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;135520.0;500;150;862.4;media;90;estimativa;139200.0;6960.0;4176.0;2200;1800;800.0;4000;10000;15000;0;7392.0;52328.0;191528.0;4800;196328.0;7724.64;0;7724.64;128744.0;-75308.64;-38.36;-6.39;-52.49;50.0;100;64.65;0;65.0;52.66;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712118709 ;2025-12-13;PRACA AMIANTO, N. 30, Apto 108, BL 3 MODULO II;VILA LOURDES;SAO PAULO;Apartamento;44.17;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712118709;190000.0;114000.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;242935.0;500;150;1545.95;media;90;estimativa;114000.0;5700.0;3420.0;2200;1800;800.0;4000;10000;15000;0;13251.0;56171.0;170171.0;4800;174971.0;13847.3;6295.49;20142.78;230788.25;35674.47;20.39;3.4;24.19;50.0;100;64.65;42.19;65.0;63.21;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710464286 ;2025-12-13;RUA AURORA DO TOCANTINS, N. 453, Apto 303, HIS;JARDIM DA LARANJEIRA (ZONA LESTE);SAO PAULO;Apartamento;49.58;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710464286;176000.0;105600.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;272690.0;500;150;1735.3;media;90;estimativa;105600.0;5280.0;3168.0;2200;1800;800.0;4000;10000;15000;0;14874.0;57122.0;162722.0;4800;167522.0;15543.33;11398.53;26941.86;259055.5;64591.64;38.56;6.43;35.33;50.0;100;64.65;52.3;65.0;65.74;ANALISAR_MELHOR;BAIXO;Score de 66/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787709725233 ;2025-12-13;RUA SHO YOSHIOKA, N. 511, Apto 806, TORRE 02;GLEBA DO PESSEGO;SAO PAULO;Apartamento;44.74;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709725233;215000.0;129423.83;39.81;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;246070.0;500;150;1565.9;media;90;estimativa;129423.83;6471.19;3882.71;2200;1800;800.0;4000;10000;15000;0;13422.0;57575.9;186999.73;4800;191799.73;14025.99;4191.12;18217.11;233766.5;23749.66;12.38;2.06;17.95;50.0;100;64.65;36.98;65.0;61.91;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712041447 ;2025-12-13;RUA OSORIO FRANCO VILHENA, N. 1193, Apto 502,;VILA NOVA CURUCA;SAO PAULO;Apartamento;32.39;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712041447;206560.77;124848.12;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;178145.0;500;150;1133.65;media;90;estimativa;124848.12;6242.41;3745.44;2200;1800;800.0;4000;10000;15000;0;9717.0;53504.85;178352.97;4800;183152.97;10154.26;0;10154.26;169237.75;-24069.48;-13.14;-2.19;-8.22;50.0;100;64.65;17.39;65.0;57.01;ANALISAR_MELHOR;BAIXO;Score de 57/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711767541 ;2025-12-13;AVENIDA ADRIANO BERTOZZI, N. 700, Apto 06, BL 04;JARDIM HELIAN;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711767541;200000.0;120882.7;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;12060.0;55530.61;176413.32;4800;181213.32;12602.7;2434.35;15037.05;210045.0;13794.64;7.61;1.27;13.73;50.0;100;64.65;33.55;65.0;61.05;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711843892 ;2025-12-13;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 312, TORRE B;JARAGUA;SAO PAULO;Apartamento;32.57;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711843892;200000.0;120882.7;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;179135.0;500;150;1139.95;media;90;estimativa;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;9771.0;53241.61;174124.32;4800;178924.32;10210.69;0;10210.69;170178.25;-18956.76;-10.59;-1.77;-5.14;50.0;100;64.65;19.56;65.0;57.55;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711992693 ;2025-12-13;RUA SALVADOR GIANETTI, N. 201, Apto 11, 1º PAV, TORRE 4;GUAIANAZES;SAO PAULO;Apartamento;24.56;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711992693;185000.0;111816.5;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;135080.0;500;150;859.5999999999999;media;90;estimativa;111816.5;5590.83;3354.49;2200;1800;800.0;4000;10000;15000;0;7368.0;50113.32;161929.82;4800;166729.82;7699.56;0;7699.56;128326.0;-46103.38;-27.65;-4.61;-29.93;50.0;100;64.65;2.9;65.0;53.39;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712143126 ;2025-12-13;AVENIDA CELSO GARCIA, N. 6011, Apto 1004, TORRE 03;TATUAPE;SAO PAULO;Apartamento;34.65;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712143126;220000.0;132970.97;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;190575.0;500;150;1212.75;media;90;estimativa;132970.97;6648.55;3989.13;2200;1800;800.0;4000;10000;15000;0;10395.0;54832.68;187803.65;4800;192603.65;10862.77;0;10862.77;181046.25;-22420.17;-11.64;-1.94;-6.38;50.0;100;79.65;18.68;65.0;61.08;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712088460 ;2025-12-13;RUA FORTE DA RIBEIRA, N. 250, Apto 01, BL 05;PARQUE SAO LOURENCO;SAO PAULO;Apartamento;41.56;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712088460;219400.0;132608.32;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;228580.0;500;150;1454.6000000000001;media;90;estimativa;132608.32;6630.42;3978.25;2200;1800;800.0;4000;10000;15000;0;12468.0;56876.67;189484.99;4800;194284.99;13029.06;1475.54;14504.6;217151.0;8361.41;4.3;0.72;10.53;50.0;100;64.65;31.12;65.0;60.44;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712367776 ;2025-12-13;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 712, BL A;JARAGUA;SAO PAULO;Apartamento;32.77;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712367776;190000.0;114838.57;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;180235.00000000003;500;150;1146.95;media;90;estimativa;114838.57;5741.93;3445.16;2200;1800;800.0;4000;10000;15000;0;9831.0;52818.09;167656.66;4800;172456.66;10273.4;0;10273.4;171223.25;-11506.8;-6.67;-1.11;-0.72;50.0;100;64.65;22.75;65.0;58.35;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712417110 ;2025-12-13;RUA NAZARE MENEZES, N. 727, Apto 208,;JARDIM LEME;SAO PAULO;Apartamento;43.33;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712417110;196627.08;118844.06;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;238315.0;500;150;1516.55;media;90;estimativa;118844.06;5942.2;3565.32;2200;1800;800.0;4000;10000;15000;0;12999.0;56306.52;175150.58;4800;179950.58;13583.95;4929.71;18513.67;226399.25;27935.0;15.52;2.59;20.52;50.0;100;64.65;38.92;65.0;62.39;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787715418762 ;2025-12-13;RUA OSORIO FRANCO VILHENA, N. 1260, Apto 1601, TORRE A;VILA NOVA CURUCA;SAO PAULO;Apartamento;32.46;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715418762;210000.0;126926.84;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;178530.0;500;150;1136.1000000000001;media;90;estimativa;126926.84;6346.34;3807.81;2200;1800;800.0;4000;10000;15000;0;9738.0;53692.15;180618.99;4800;185418.99;10176.21;0;10176.21;169603.5;-25991.7;-14.02;-2.34;-9.32;50.0;100;64.65;16.62;65.0;56.82;ANALISAR_MELHOR;BAIXO;Score de 57/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711716572 ;2025-12-13;AVENIDA NAGIB FARAH MALUF, N. 2100, Apto 812, TORRE 02;GUAIANAZES;SAO PAULO;Apartamento;26.43;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711716572;213000.0;128740.08;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;145365.0;500;150;925.05;media;90;estimativa;128740.08;6437.0;3862.2;2200;1800;800.0;4000;10000;15000;0;7929.0;52028.2;180768.28;4800;185568.28;8285.81;0;8285.81;138096.75;-55757.34;-30.05;-5.01;-34.38;50.0;100;64.65;0.08;65.0;52.68;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710856095 ;2025-12-13;RUA VICTORIO SANTIM, N. 2115, Apto 17,;ITAQUERA;SAO PAULO;Apartamento;37.74;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710856095;234000.0;141432.76;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;207570.0;500;150;1320.9;media;90;estimativa;141432.76;7071.64;4242.98;2200;1800;800.0;4000;10000;15000;0;11322.0;56436.62;197869.38;4800;202669.38;11831.49;0;11831.49;197191.5;-17309.37;-8.54;-1.42;-2.78;50.0;100;64.65;21.26;65.0;57.98;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711612963 ;2025-12-13;AVENIDA PIRES DO RIO, N. 4711, Apto 805, TORRE C;VILA TAQUARI;SAO PAULO;Apartamento;37.04;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711612963;233000.0;140828.35;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;203720.0;500;150;1296.3999999999999;media;90;estimativa;140828.35;7041.42;4224.85;2200;1800;800.0;4000;10000;15000;0;11112.0;56178.27;197006.62;4800;201806.62;11612.04;0;11612.04;193534.0;-19884.66;-9.85;-1.64;-4.27;50.0;100;64.65;20.18;65.0;57.71;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711530320 ;2025-12-13;RUA VILAR DE FIGOS, N. 11, Apto 706,;VILA NOVA DAS BELEZAS;SAO PAULO;Apartamento;24.41;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711530320;205000.0;123904.77;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;134255.0;500;150;854.35;media;90;estimativa;123904.77;6195.24;3717.14;2200;1800;800.0;4000;10000;15000;0;7323.0;51035.38;174940.15;4800;179740.15;7652.53;0;7652.53;127542.25;-59850.43;-33.3;-5.55;-40.93;50.0;100;64.65;0;65.0;52.66;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711355774 ;2025-12-13;RUA JUA MIRIM, N. 350, Apto 1306, TORRE A;GUAIANAZES;SAO PAULO;Apartamento;35.33;0;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711355774;209000.0;126322.42;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;194315.0;500;150;1236.55;media;90;estimativa;126322.42;6316.12;3789.67;2200;1800;800.0;4000;10000;15000;0;10599.0;54504.79;180827.21;4800;185627.21;11075.95;0;11075.95;184599.25;-12103.92;-6.52;-1.09;-0.56;50.0;100;64.65;22.87;65.0;58.38;ANALISAR_MELHOR;BAIXO;Score de 58/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711043519 ;2025-12-13;RUA MARIO REGALLO PEREIRA, N. 128, Apto 28, BL 05 SUBCOND 02;JARDIM GILDA MARIA;SAO PAULO;Apartamento;41.56;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711043519;204000.0;123300.35;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;228580.0;500;150;1454.6000000000001;media;90;estimativa;123300.35;6165.02;3699.01;2200;1800;800.0;4000;10000;15000;0;12468.0;56132.03;179432.38;4800;184232.38;13029.06;2983.43;16012.49;217151.0;16906.13;9.18;1.53;15.16;50.0;100;64.65;34.66;65.0;61.33;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711042393 ;2025-12-13;RUA MARIO REGALLO PEREIRA, N. 128, Apto 47, BL 5;JARDIM GILDA MARIA;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711042393;213000.0;128740.08;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;221100.00000000003;500;150;1407.0;media;90;estimativa;128740.08;6437.0;3862.2;2200;1800;800.0;4000;10000;15000;0;12060.0;56159.2;184899.28;4800;189699.28;12602.7;1161.45;13764.15;210045.0;6581.57;3.47;0.58;9.69;50.0;100;64.65;30.49;65.0;60.29;ANALISAR_MELHOR;BAIXO;Score de 60/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710906181 ;2025-12-13;RUA ADERVAL ALVES RODRIGUES, N. 41, Apto 0802,;GUAIANASES;SAO PAULO;Apartamento;41.03;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710906181;210000.0;126926.84;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;5500;225665.0;500;150;1436.05;media;90;estimativa;126926.84;6346.34;3807.81;2200;1800;800.0;4000;10000;15000;0;12309.0;56263.15;183189.99;4800;187989.99;12862.9;2029.33;14892.23;214381.75;11499.52;6.12;1.02;12.31;50.0;100;64.65;32.47;65.0;60.78;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
