id_imovel;data_analise;endereco;bairro;cidade;tipo_imovel;area_privativa_m2;quartos;vagas;link_imovel;valor_avaliacao;valor_minimo_leilao;desconto_percentual;tipo_leilao;data_leilao;modalidade;edital_ocupacao;edital_debitos_iptu;edital_debitos_condominio;edital_outros_debitos;edital_total_debitos;edital_comissao_leiloeiro_pct;edital_prazo_pagamento;edital_riscos;edital_score;matricula_numero;matricula_cartorio;matricula_gravames_extintos;matricula_gravames_transferidos;matricula_valor_gravames;matricula_irregularidades;matricula_score;mercado_preco_m2_regiao;mercado_preco_m2_min;mercado_preco_m2_max;mercado_valor_estimado;mercado_valor_min;mercado_valor_max;mercado_condominio_mensal;mercado_iptu_mensal;mercado_aluguel_estimado;mercado_liquidez;mercado_demanda;mercado_tempo_venda_medio_dias;mercado_fonte;mercado_confianca;mercado_amostras;custo_valor_arrematacao;custo_comissao_leiloeiro;custo_itbi;custo_escritura;custo_registro;custo_certidoes;custo_advocaticios;custo_desocupacao;custo_debitos_edital;custo_gravames_matricula;custo_reforma_estimado;custo_total_aquisicao;investimento_total;manutencao_total_6m;investimento_total_6m;venda_comissao_corretor;venda_irpf_ganho_capital;venda_custos_totais;cenario_preco_venda;cenario_lucro_liquido;cenario_roi_percentual;cenario_roi_mensal;cenario_margem_seguranca;score_edital;score_matricula;score_localizacao;score_financeiro;score_liquidez;score_geral;recomendacao;nivel_risco;justificativa;pontos_atencao;proximos_passos
 8787711451749 ;2025-12-13;AVENIDA ADRIANO BERTOZZI, N. 700, Apto 05, BL 02 PNE TÉRREO;JARDIM HELIAN;SAO PAULO;Apartamento;41.56;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711451749;216000.0;129600.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270140.0;216112.0;324168.0;500;130;1454.6000000000001;media;media;90;estimativa_mercado;baixa;0;129600.0;6480.0;3888.0;2200;1800;800.0;4000;10000;15000;0;12468.0;56636.0;186236.0;4680;190916.0;15397.98;7547.85;22945.83;256633.0;42771.17;22.4;3.73;25.61;50.0;100;64.65;43.41;65.0;63.52;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710959773 ;2025-12-13;RUA ENEAS CAMARGO, N. 388, Apto 23, BL 04;CHACARA MARIA TRINDADE;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710959773;199000.0;119400.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;261300.00000000003;209040.00000000003;313560.0;500;130;1407.0;media;media;90;estimativa_mercado;baixa;0;119400.0;5970.0;3582.0;2200;1800;800.0;4000;10000;15000;0;12060.0;55412.0;174812.0;4680;179492.0;14894.1;8077.34;22971.44;248235.0;45771.56;25.5;4.25;27.69;50.0;100;64.65;45.22;65.0;63.97;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710810281 ;2025-12-13;RUA FAUSTOLO, N. 974, Apto 809, HIS-2;AGUA BRANCA;SAO PAULO;Apartamento;24.64;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710810281;232000.0;139200.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;160160.0;128128.0;192192.0;500;130;862.4;media;media;90;estimativa_mercado;baixa;0;139200.0;6960.0;4176.0;2200;1800;800.0;4000;10000;15000;0;7392.0;52328.0;191528.0;4680;196208.0;9129.12;0;9129.12;152152.0;-53185.12;-27.11;-4.52;-28.96;50.0;100;64.65;3.74;65.0;53.6;ANALISAR_MELHOR;BAIXO;Score de 54/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712118709 ;2025-12-13;PRACA AMIANTO, N. 30, Apto 108, BL 3 MODULO II;VILA LOURDES;SAO PAULO;Apartamento;44.17;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712118709;190000.0;114000.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;287105.0;229684.0;344526.0;500;130;1545.95;media;media;90;estimativa_mercado;baixa;0;114000.0;5700.0;3420.0;2200;1800;800.0;4000;10000;15000;0;13251.0;56171.0;170171.0;4680;174851.0;16364.98;12230.06;28595.04;272749.75;69303.71;39.64;6.61;35.89;50.0;100;64.65;52.86;65.0;65.88;ANALISAR_MELHOR;BAIXO;Score de 66/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710464286 ;2025-12-13;RUA AURORA DO TOCANTINS, N. 453, Apto 303, HIS;JARDIM DA LARANJEIRA (ZONA LESTE);SAO PAULO;Apartamento;49.58;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710464286;176000.0;105600.0;40.0;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4300;3655;4945;213194.0;181214.9;245173.1;360;85;1735.3;media;media;90;base_regional;media;50;105600.0;5280.0;3168.0;2200;1800;800.0;4000;10000;15000;0;14874.0;57122.0;162722.0;3570;166292.0;12152.06;3613.54;15765.6;202534.3;20476.7;12.31;2.05;17.89;50.0;100;64.65;37.02;65.0;61.92;ANALISAR_MELHOR;BAIXO;Score de 62/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787709725233 ;2025-12-13;RUA SHO YOSHIOKA, N. 511, Apto 806, TORRE 02;GLEBA DO PESSEGO;SAO PAULO;Apartamento;44.74;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709725233;215000.0;129423.83;39.81;2a Praca;;Leilão SFI - Edital Único;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;7000;5950;8049;313180.0;266203.0;360112.26;500;150;1565.9;media;media;90;base_regional;media;50;129423.83;6471.19;3882.71;2200;1800;800.0;4000;10000;15000;0;13422.0;57575.9;186999.73;4800;191799.73;17851.26;13180.5;31031.76;297521.0;74689.51;38.94;6.49;35.53;50.0;100;64.65;52.41;65.0;65.77;ANALISAR_MELHOR;BAIXO;Score de 66/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712041447 ;2025-12-13;RUA OSORIO FRANCO VILHENA, N. 1193, Apto 502,;VILA NOVA CURUCA;SAO PAULO;Apartamento;32.39;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712041447;206560.77;124848.12;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4200;3570;4830;136038.0;115632.3;156443.7;350;80;1133.65;media;media;90;base_regional;media;50;124848.12;6242.41;3745.44;2200;1800;800.0;4000;10000;15000;0;9717.0;53504.85;178352.97;3480;181832.97;7754.17;0;7754.17;129236.1;-60351.03;-33.19;-5.53;-40.7;50.0;100;64.65;0;65.0;52.66;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711767541 ;2025-12-13;AVENIDA ADRIANO BERTOZZI, N. 700, Apto 06, BL 04;JARDIM HELIAN;SAO PAULO;Apartamento;40.2;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711767541;200000.0;120882.7;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;261300.00000000003;209040.00000000003;313560.0;500;130;1407.0;media;media;90;estimativa_mercado;baixa;0;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;12060.0;55530.61;176413.32;4680;181093.32;14894.1;7837.14;22731.24;248235.0;44410.45;24.52;4.09;27.05;50.0;100;64.65;44.44;65.0;63.77;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711843892 ;2025-12-13;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 312, TORRE B;JARAGUA;SAO PAULO;Apartamento;32.57;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711843892;200000.0;120882.7;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4200;3570;4830;136794.0;116274.9;157313.1;320;75;1139.95;media;media;90;base_regional;media;50;120882.7;6044.14;3626.48;2200;1800;800.0;4000;10000;15000;0;9771.0;53241.61;174124.32;3270;177394.32;7797.26;0;7797.26;129954.3;-55237.27;-31.14;-5.19;-36.51;50.0;100;64.65;0;65.0;52.66;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711992693 ;2025-12-13;RUA SALVADOR GIANETTI, N. 201, Apto 11, 1º PAV, TORRE 4;GUAIANAZES;SAO PAULO;Apartamento;24.56;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711992693;185000.0;111816.5;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;159640.0;127712.0;191568.0;500;130;859.5999999999999;media;media;90;estimativa_mercado;baixa;0;111816.5;5590.83;3354.49;2200;1800;800.0;4000;10000;15000;0;7368.0;50113.32;161929.82;4680;166609.82;9099.48;0;9099.48;151658.0;-24051.3;-14.44;-2.41;-9.86;50.0;100;64.65;16.24;65.0;56.72;ANALISAR_MELHOR;BAIXO;Score de 57/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712143126 ;2025-12-13;AVENIDA CELSO GARCIA, N. 6011, Apto 1004, TORRE 03;TATUAPE;SAO PAULO;Apartamento;34.65;2;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712143126;220000.0;132970.97;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;8500;7225;9775;294525.0;250346.25;338703.75;700;200;1212.75;alta;alta;45;base_regional;media;50;132970.97;6648.55;3989.13;2200;1800;800.0;4000;10000;15000;0;10395.0;54832.68;187803.65;6300;194103.65;16787.92;10336.08;27124.0;279798.75;58571.1;30.18;5.03;30.63;50.0;100;79.65;47.64;100;71.82;ANALISAR_MELHOR;BAIXO;Score de 72/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712088460 ;2025-12-13;RUA FORTE DA RIBEIRA, N. 250, Apto 01, BL 05;PARQUE SAO LOURENCO;SAO PAULO;Apartamento;41.56;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712088460;219400.0;132608.32;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270140.0;216112.0;324168.0;500;130;1454.6000000000001;media;media;90;estimativa_mercado;baixa;0;132608.32;6630.42;3978.25;2200;1800;800.0;4000;10000;15000;0;12468.0;56876.67;189484.99;4680;194164.99;15397.98;7060.51;22458.49;256633.0;40009.52;20.61;3.43;24.34;50.0;100;64.65;42.1;65.0;63.19;ANALISAR_MELHOR;BAIXO;Score de 63/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712367776 ;2025-12-13;AVENIDA DOUTOR FELIPE PINEL, N. 3581, Apto 712, BL A;JARAGUA;SAO PAULO;Apartamento;32.77;0;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712367776;190000.0;114838.57;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4200;3570;4830;137634.0;116988.90000000001;158279.1;320;75;1146.95;media;media;90;base_regional;media;50;114838.57;5741.93;3445.16;2200;1800;800.0;4000;10000;15000;0;9831.0;52818.09;167656.66;3270;170926.66;7845.14;0;7845.14;130752.3;-48019.5;-28.09;-4.68;-30.73;50.0;100;64.65;2.39;65.0;53.26;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787712417110 ;2025-12-13;RUA NAZARE MENEZES, N. 727, Apto 208,;JARDIM LEME;SAO PAULO;Apartamento;43.33;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712417110;196627.08;118844.06;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;281645.0;225316.0;337974.0;500;130;1516.55;media;media;90;estimativa_mercado;baixa;0;118844.06;5942.2;3565.32;2200;1800;800.0;4000;10000;15000;0;12999.0;56306.52;175150.58;4680;179830.58;16053.76;10751.76;26805.53;267562.75;60926.64;33.88;5.65;32.79;50.0;100;64.65;49.65;65.0;65.08;ANALISAR_MELHOR;BAIXO;Score de 65/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787715418762 ;2025-12-13;RUA OSORIO FRANCO VILHENA, N. 1260, Apto 1601, TORRE A;VILA NOVA CURUCA;SAO PAULO;Apartamento;32.46;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715418762;210000.0;126926.84;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4200;3570;4830;136332.0;115882.2;156781.80000000002;350;80;1136.1000000000001;media;media;90;base_regional;media;50;126926.84;6346.34;3807.81;2200;1800;800.0;4000;10000;15000;0;9738.0;53692.15;180618.99;3480;184098.99;7770.92;0;7770.92;129515.4;-62354.52;-33.87;-5.65;-42.14;50.0;100;64.65;0;65.0;52.66;ANALISAR_MELHOR;BAIXO;Score de 53/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711716572 ;2025-12-13;AVENIDA NAGIB FARAH MALUF, N. 2100, Apto 812, TORRE 02;GUAIANAZES;SAO PAULO;Apartamento;26.43;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711716572;213000.0;128740.08;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;171795.0;137436.0;206154.0;500;130;925.05;media;media;90;estimativa_mercado;baixa;0;128740.08;6437.0;3862.2;2200;1800;800.0;4000;10000;15000;0;7929.0;52028.2;180768.28;4680;185448.28;9792.32;0;9792.32;163205.25;-32035.35;-17.27;-2.88;-13.63;50.0;100;64.65;13.65;65.0;56.08;ANALISAR_MELHOR;BAIXO;Score de 56/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787710856095 ;2025-12-13;RUA VICTORIO SANTIM, N. 2115, Apto 17,;ITAQUERA;SAO PAULO;Apartamento;37.74;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710856095;234000.0;141432.76;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;4800;4080;5520;181152.0;153979.2;208324.80000000002;400;100;1320.9;media;media;90;base_regional;media;50;141432.76;7071.64;4242.98;2200;1800;800.0;4000;10000;15000;0;11322.0;56436.62;197869.38;3900;201769.38;10325.66;0;10325.66;172094.4;-40000.64;-19.82;-3.3;-17.24;50.0;100;64.65;11.21;65.0;55.47;ANALISAR_MELHOR;BAIXO;Score de 55/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711612963 ;2025-12-13;AVENIDA PIRES DO RIO, N. 4711, Apto 805, TORRE C;VILA TAQUARI;SAO PAULO;Apartamento;37.04;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711612963;233000.0;140828.35;39.56;2a Praca;;Licitação Aberta;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;240760.0;192608.0;288912.0;500;130;1296.3999999999999;media;media;90;estimativa_mercado;baixa;0;140828.35;7041.42;4224.85;2200;1800;800.0;4000;10000;15000;0;11112.0;56178.27;197006.62;4680;201686.62;13723.32;1996.81;15720.13;228722.0;11315.25;5.61;0.94;11.82;50.0;100;64.65;32.09;65.0;60.69;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711530320 ;2025-12-13;RUA VILAR DE FIGOS, N. 11, Apto 706,;VILA NOVA DAS BELEZAS;SAO PAULO;Apartamento;24.41;1;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711530320;205000.0;123904.77;39.56;2a Praca;;Venda Direta Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;158665.0;126932.0;190398.0;500;130;854.35;media;media;90;estimativa_mercado;baixa;0;123904.77;6195.24;3717.14;2200;1800;800.0;4000;10000;15000;0;7323.0;51035.38;174940.15;4680;179620.15;9043.9;0;9043.9;150731.75;-37932.3;-21.12;-3.52;-19.17;50.0;100;64.65;9.91;65.0;55.14;ANALISAR_MELHOR;BAIXO;Score de 55/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711355774 ;2025-12-13;RUA JUA MIRIM, N. 350, Apto 1306, TORRE A;GUAIANAZES;SAO PAULO;Apartamento;35.33;0;1;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711355774;209000.0;126322.42;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;229645.0;183716.0;275574.0;500;130;1236.55;media;media;90;estimativa_mercado;baixa;0;126322.42;6316.12;3789.67;2200;1800;800.0;4000;10000;15000;0;10599.0;54504.79;180827.21;4680;185507.21;13089.76;2934.87;16024.63;218162.75;16630.9;8.97;1.49;14.97;50.0;100;64.65;34.51;65.0;61.29;ANALISAR_MELHOR;BAIXO;Score de 61/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
 8787711043519 ;2025-12-13;RUA MARIO REGALLO PEREIRA, N. 128, Apto 28, BL 05 SUBCOND 02;JARDIM GILDA MARIA;SAO PAULO;Apartamento;41.56;2;0;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711043519;204000.0;123300.35;39.56;2a Praca;;Venda Online;ocupado;5000;10000;0;15000;5;;"Imovel ocupado (estimado); Debitos estimados";50.0;;;Hipoteca CEF;;0;;100;6500;5200;7800;270140.0;216112.0;324168.0;500;130;1454.6000000000001;media;media;90;estimativa_mercado;baixa;0;123300.35;6165.02;3699.01;2200;1800;800.0;4000;10000;15000;0;12468.0;56132.03;179432.38;4680;184112.38;15397.98;8568.4;23966.38;256633.0;48554.24;26.37;4.4;28.26;50.0;100;64.65;45.5;65.0;64.04;ANALISAR_MELHOR;BAIXO;Score de 64/100 indica potencial, mas requer validacao adicional. Pontos de atencao: Imovel ocupado - risco de demora na desocupacao. Sugerimos analise mais aprofundada antes de decidir.;Imovel ocupado - risco de demora na desocupacao;"Baixar e analisar edital completo; Solicitar matricula atualizada no cartorio; Verificar possibilidade de acordo com ocupante; Pesquisar historico do imovel; Visitar o imovel (exterior); Consultar advogado especialista em leiloes"
